X,Y,OCC_LABEL,DST_STRUCT,EM_APPRES,MAGNETIC
428103.3861,7311450.217,-9999,0,929.7196655,-140.0496826
430103.3861,7311450.217,-9999,1414.213623,426.445343,-87.705574
432103.3861,7311450.217,-9999,2828.427246,817.581604,-98.5466614
434103.3861,7311450.217,-9999,4242.640625,1283.682617,-141.021759
436103.3861,7311450.217,-9999,5656.854492,1127.144287,-153.1368408
438103.3861,7311450.217,-9999,5656.854492,1078.894165,-134.2592926
440103.3861,7311450.217,-9999,4242.640625,892.5393677,-172.1966858
442103.3861,7311450.217,-9999,2828.427246,1303.775024,-166.5900574
444103.3861,7311450.217,-9999,1414.213623,1310.280396,-135.1039429
446103.3861,7311450.217,-9999,707.1068115,1194.591919,-99.7637939
448103.3861,7311450.217,-9999,707.1068115,1001.367676,-74.7442245
450103.3861,7311450.217,-9999,500,612.7894287,-162.1638947
452103.3861,7311450.217,-9999,2061.552734,466.9880981,-147.2850952
454103.3861,7311450.217,-9999,4031.128906,664.0116577,-146.870285
456103.3861,7311450.217,-9999,6020.797363,692.1611328,-43.0059471
458103.3861,7311450.217,-9999,5700.876953,537.6424561,-103.9177246
460103.3861,7311450.217,-9999,4301.162598,314.9859924,-120.6978073
462103.3861,7311450.217,-9999,3535.533936,637.1661377,-123.6824036
464103.3861,7311450.217,-9999,3807.886475,1161.149902,-56.8809586
466103.3861,7311450.217,-9999,4301.162598,493.2162781,-155.0106354
468103.3861,7311450.217,-9999,3535.533936,641.7376099,-29.4706326
470103.3861,7311450.217,-9999,3354.102051,1224.752075,-63.9252243
472103.3861,7311450.217,-9999,3000,771.1533203,-133.9677734
474103.3861,7311450.217,-9999,3605.55127,901.828125,34.9783592
476103.3861,7311450.217,-9999,5000,652.5797119,-133.1657562
478103.3861,7311450.217,-9999,5000,257.4239502,-102.2105255
480103.3861,7311450.217,-9999,3535.533936,1208.42627,-47.2953262
482103.3861,7311450.217,-9999,2121.320313,1085.516113,-103.5969009
484103.3861,7311450.217,-9999,707.1068115,435.3963318,-118.2730331
486103.3861,7311450.217,-9999,707.1068115,786.4453125,-104.5817719
488103.3861,7311450.217,-9999,2121.320313,733.6480103,-85.616394
370103.3861,7309450.217,-9999,500,257.2795715,-345.3218689
372103.3861,7309450.217,-9999,500,589.383728,-147.3466339
374103.3861,7309450.217,-9999,1581.138794,951.8623657,-203.3244781
376103.3861,7309450.217,-9999,2549.509766,8.9102535,331.9606628
378103.3861,7309450.217,-9999,707.1068115,1035.846069,157.4499969
380103.3861,7309450.217,-9999,0,596.4476318,9.6929379
382103.3861,7309450.217,-9999,1581.138794,370.5213318,-93.4054947
384103.3861,7309450.217,-9999,3201.562012,1056.111939,263.2702637
386103.3861,7309450.217,-9999,4924.428711,955.8955078,-4.3516183
388103.3861,7309450.217,-9999,3605.55127,1375.521606,1662.777954
390103.3861,7309450.217,-9999,3000,42.3012619,133.3865356
392103.3861,7309450.217,-9999,3354.102051,311.02771,-177.1733704
394103.3861,7309450.217,-9999,1802.775635,861.4804688,-156.282486
396103.3861,7309450.217,-9999,1000,1390.562866,313.7901306
398103.3861,7309450.217,-9999,1000,925.8868408,236.8156281
400103.3861,7309450.217,-9999,1000,1203.871094,231.2281036
402103.3861,7309450.217,-9999,1581.138794,893.2285156,433.8656921
404103.3861,7309450.217,-9999,1500,729.0454712,-146.1736298
406103.3861,7309450.217,-9999,1500,192.8615112,-257.3295593
408103.3861,7309450.217,-9999,1581.138794,515.2886963,-11.2603846
410103.3861,7309450.217,-9999,1000,378.884613,15.4893465
412103.3861,7309450.217,-9999,1000,541.555481,59.6577644
414103.3861,7309450.217,-9999,1802.775635,851.3944092,-253.5739746
416103.3861,7309450.217,-9999,2236.067871,925.9009399,-165.3603821
418103.3861,7309450.217,-9999,3605.55127,1150.883179,-142.2113647
420103.3861,7309450.217,-9999,3201.562012,479.8106689,-129.525589
422103.3861,7309450.217,-9999,2500,823.3771362,-106.7740936
424103.3861,7309450.217,-9999,3201.562012,981.4294434,-123.4294434
426103.3861,7309450.217,-9999,1802.775635,485.7750244,-147.7401123
428103.3861,7309450.217,-9999,1581.138794,1193.182007,-70.4777069
430103.3861,7309450.217,-9999,2828.427246,1027.556519,-55.2523727
432103.3861,7309450.217,-9999,4242.640625,524.8920288,-142.0094299
434103.3861,7309450.217,-9999,5656.854492,1254.895996,-128.9925232
436103.3861,7309450.217,-9999,7071.067871,748.9562988,-141.0497131
438103.3861,7309450.217,-9999,7071.067871,1264.88147,-144.9732513
440103.3861,7309450.217,-9999,5656.854492,728.0228271,-194.7253265
442103.3861,7309450.217,-9999,4242.640625,891.5387573,-143.6861725
444103.3861,7309450.217,-9999,2915.47583,1161.038574,-99.9664078
446103.3861,7309450.217,-9999,2549.509766,253.9337311,-110.6770172
448103.3861,7309450.217,-9999,2000,1434.632935,-97.7053909
450103.3861,7309450.217,-9999,0,984.1151123,-50.9571838
452103.3861,7309450.217,-9999,2000,852.9107056,59.4510918
454103.3861,7309450.217,-9999,3535.533936,703.3692017,-94.9397049
456103.3861,7309450.217,-9999,5147.814941,526.5343018,-21.6809845
458103.3861,7309450.217,-9999,6020.797363,412.8562012,-88.6550598
460103.3861,7309450.217,-9999,4924.428711,881.6859131,-63.4619141
462103.3861,7309450.217,-9999,4500,697.8796387,-135.5753479
464103.3861,7309450.217,-9999,4743.416504,973.5634155,-79.4719849
466103.3861,7309450.217,-9999,5700.876953,1019.876465,-119.0542603
468103.3861,7309450.217,-9999,5522.680664,996.7592163,-56.4520073
470103.3861,7309450.217,-9999,5220.15332,768.1328125,-133.6620789
472103.3861,7309450.217,-9999,5000,1395.569336,-84.6851196
474103.3861,7309450.217,-9999,5385.165039,665.2039185,-54.4000473
476103.3861,7309450.217,-9999,5000,679.6781006,149.8743896
478103.3861,7309450.217,-9999,3905.124756,866.953064,-171.5691071
480103.3861,7309450.217,-9999,2236.067871,1432.460938,-118.2072449
482103.3861,7309450.217,-9999,707.1068115,1266.869995,-142.6652985
484103.3861,7309450.217,-9999,500,458.4358521,-154.9910736
486103.3861,7309450.217,-9999,500,635.9790649,-141.4346771
488103.3861,7309450.217,-9999,1000,971.161499,1.4920491
370103.3861,7307450.217,-9999,500,141.9062195,-357.6890259
372103.3861,7307450.217,-9999,707.1068115,54.736969,-346.7149048
374103.3861,7307450.217,-9999,0,976.1159058,-167.2344971
376103.3861,7307450.217,-9999,1118.033936,291.080658,-31.2348843
378103.3861,7307450.217,-9999,2061.552734,189.2205505,-18.1078472
380103.3861,7307450.217,-9999,707.1068115,811.6893311,277.1568909
382103.3861,7307450.217,-9999,500,859.0195923,241.0006561
384103.3861,7307450.217,-9999,2236.067871,549.9378052,26.8535366
386103.3861,7307450.217,-9999,3807.886475,712.3572998,295.078125
388103.3861,7307450.217,-9999,2121.320313,812.8010864,66.4072113
390103.3861,7307450.217,-9999,1000,887.4400024,-75.5595016
392103.3861,7307450.217,-9999,2236.067871,257.209137,-192.2265015
394103.3861,7307450.217,-9999,2000,1123.222778,-4.6074662
396103.3861,7307450.217,-9999,0,804.6505737,-110.1351624
398103.3861,7307450.217,-9999,0,1220.602051,263.1314392
400103.3861,7307450.217,-9999,0,838.1605835,22.5909977
402103.3861,7307450.217,-9999,0,1090.903809,-133.102478
404103.3861,7307450.217,-9999,500,291.3527222,-170.8087463
406103.3861,7307450.217,-9999,500,1099.423096,-27.2227936
408103.3861,7307450.217,-9999,500,414.1202393,1064.26416
410103.3861,7307450.217,-9999,500,649.8289185,-100.7084274
412103.3861,7307450.217,-9999,1000,388.3778381,-188.6447601
414103.3861,7307450.217,-9999,1802.775635,652.1690063,-167.8719177
416103.3861,7307450.217,-9999,3640.054932,536.4579468,-142.1844635
418103.3861,7307450.217,-9999,4031.128906,872.3728027,-143.8069
420103.3861,7307450.217,-9999,2061.552734,1027.01648,-68.0341187
422103.3861,7307450.217,-9999,500,1296.001465,-119.4424057
424103.3861,7307450.217,-9999,1802.775635,729.8282471,-99.4292374
426103.3861,7307450.217,-9999,1118.033936,778.1138916,-108.7702408
428103.3861,7307450.217,-9999,1414.213623,1047.165772,-129.8215332
430103.3861,7307450.217,-9999,3162.277588,550.270874,-144.9580994
432103.3861,7307450.217,-9999,4031.128906,900.1118774,11.0301476
434103.3861,7307450.217,-9999,5315.072754,753.1188354,-166.4339142
436103.3861,7307450.217,-9999,6946.222168,1004.289856,-179.4684906
438103.3861,7307450.217,-9999,8485.28125,986.0178833,-196.9658966
440103.3861,7307450.217,-9999,7071.067871,857.0245972,-165.4013214
442103.3861,7307450.217,-9999,5700.876953,1561.680908,-146.7147675
444103.3861,7307450.217,-9999,4743.416504,938.0203247,-161.6544647
446103.3861,7307450.217,-9999,4031.128906,823.6607056,-106.4232712
448103.3861,7307450.217,-9999,2061.552734,1091.104004,-105.6495667
450103.3861,7307450.217,-9999,500,1126.86853,-99.1072998
452103.3861,7307450.217,-9999,707.1068115,876.5030518,-138.4950562
454103.3861,7307450.217,-9999,2549.509766,381.5445251,-131.2267456
456103.3861,7307450.217,-9999,4527.692383,235.0820618,-115.567543
458103.3861,7307450.217,-9999,4716.990723,1032.270386,-101.3075256
460103.3861,7307450.217,-9999,3201.562012,1099.729248,-19.4774532
462103.3861,7307450.217,-9999,2500,1029.443237,-73.6871796
464103.3861,7307450.217,-9999,2915.47583,654.3546143,-68.2304077
466103.3861,7307450.217,-9999,4301.162598,1054.73169,-59.6789551
468103.3861,7307450.217,-9999,6041.522949,618.4629517,-120.6027451
470103.3861,7307450.217,-9999,7158.910645,1076.81311,-162.0257721
472103.3861,7307450.217,-9999,6800.735352,1094.079834,-131.0111542
474103.3861,7307450.217,-9999,5315.072754,1266.880859,-139.4189301
476103.3861,7307450.217,-9999,3605.55127,599.1370239,-87.4860764
478103.3861,7307450.217,-9999,2236.067871,997.7747192,-168.4765167
480103.3861,7307450.217,-9999,1118.033936,1381.765503,-96.4542084
482103.3861,7307450.217,-9999,0,1386.723755,-149.8894043
484103.3861,7307450.217,-9999,1802.775635,800.3984375,-120.621254
486103.3861,7307450.217,-9999,1414.213623,781.6156616,-105.106369
488103.3861,7307450.217,-9999,0,1322.019043,-88.6481247
370103.3861,7305450.217,-9999,1118.033936,113.9580231,-52.5931168
372103.3861,7305450.217,-9999,500,-12.463007,-210.0031281
374103.3861,7305450.217,-9999,0,445.4317932,-86.7319717
376103.3861,7305450.217,-9999,500,35.5398331,-312.7662048
378103.3861,7305450.217,-9999,500,449.9999084,119.0711441
380103.3861,7305450.217,-9999,1118.033936,376.6270142,-114.4393463
382103.3861,7305450.217,-9999,0,887.5125732,244.9417725
384103.3861,7305450.217,-9999,1118.033936,309.2528687,-109.1698685
386103.3861,7305450.217,-9999,2915.47583,512.8165894,-101.9344864
388103.3861,7305450.217,-9999,1500,1383.710083,-7.4159236
390103.3861,7305450.217,-9999,500,205.01828,-158.2161865
392103.3861,7305450.217,-9999,2061.552734,43.6229973,522.3754272
394103.3861,7305450.217,-9999,2828.427246,1021.650513,-212.1784515
396103.3861,7305450.217,-9999,2000,422.5814819,39.543026
398103.3861,7305450.217,-9999,2000,1043.440552,-162.5185852
400103.3861,7305450.217,-9999,2000,536.0790405,-151.6631317
402103.3861,7305450.217,-9999,2000,779.7976685,-178.4167938
404103.3861,7305450.217,-9999,2061.552734,536.0484009,-27.7219238
406103.3861,7305450.217,-9999,1118.033936,716.7684937,-27.1845112
408103.3861,7305450.217,-9999,1000,321.692749,311.1146851
410103.3861,7305450.217,-9999,500,643.3986816,495.3824158
412103.3861,7305450.217,-9999,1802.775635,770.7891846,-175.8451996
414103.3861,7305450.217,-9999,3354.102051,1314.328857,-128.3269196
416103.3861,7305450.217,-9999,4472.135742,1025.810425,-102.9529648
418103.3861,7305450.217,-9999,3535.533936,898.2424316,-100.0645752
420103.3861,7305450.217,-9999,2236.067871,790.1032104,-114.1985474
422103.3861,7305450.217,-9999,500,1189.645874,-70.2812347
424103.3861,7305450.217,-9999,500,842.9709473,8.8745146
426103.3861,7305450.217,-9999,0,881.4181519,-92.6198273
428103.3861,7305450.217,-9999,1414.213623,897.2266846,-151.4115448
430103.3861,7305450.217,-9999,1500,983.7231445,23.2280807
432103.3861,7305450.217,-9999,2500,1108.543457,-166.1509094
434103.3861,7305450.217,-9999,4272.001953,1119.706421,-185.5505524
436103.3861,7305450.217,-9999,6184.658203,848.5859985,-208.7679443
438103.3861,7305450.217,-9999,7000,794.7788086,-217.2493439
440103.3861,7305450.217,-9999,7158.910645,1088.379028,-218.6524353
442103.3861,7305450.217,-9999,7382.411621,1461.692627,-154.4610291
444103.3861,7305450.217,-9999,6500,1032.159424,-194.6518707
446103.3861,7305450.217,-9999,4716.990723,505.5655212,-173.3341827
448103.3861,7305450.217,-9999,3201.562012,567.1560059,-99.6149445
450103.3861,7305450.217,-9999,1802.775635,847.0790405,-111.1998062
452103.3861,7305450.217,-9999,1118.033936,1356.489258,-126.1455841
454103.3861,7305450.217,-9999,2692.58252,208.6227112,-114.9407196
456103.3861,7305450.217,-9999,4609.772461,319.5628662,-159.0218658
458103.3861,7305450.217,-9999,4031.128906,637.5726929,-105.1225204
460103.3861,7305450.217,-9999,2061.552734,1154.23938,-105.686882
462103.3861,7305450.217,-9999,500,640.21698,-53.9936867
464103.3861,7305450.217,-9999,1581.138794,1519.849365,-136.550766
466103.3861,7305450.217,-9999,3354.102051,633.3039551,-120.2500992
468103.3861,7305450.217,-9999,5220.15332,1015.88031,-156.5122528
470103.3861,7305450.217,-9999,7158.910645,1082.815064,-78.0964737
472103.3861,7305450.217,-9999,5830.95166,916.1819458,-122.4298401
474103.3861,7305450.217,-9999,4031.128906,775.7477417,-177.5298157
476103.3861,7305450.217,-9999,2500,561.1112671,-184.1945038
478103.3861,7305450.217,-9999,1000,1036.625122,-99.7208023
480103.3861,7305450.217,-9999,0,1473.110107,-160.3064728
482103.3861,7305450.217,-9999,1414.213623,1143.856079,-180.604187
484103.3861,7305450.217,-9999,2828.427246,714.5246582,-161.1793213
486103.3861,7305450.217,-9999,2828.427246,795.9560547,-137.0086212
488103.3861,7305450.217,-9999,1000,897.4060669,-47.8470802
370103.3861,7303450.217,-9999,3041.381348,633.7596436,159.5132904
372103.3861,7303450.217,-9999,2236.067871,646.0219116,-1.7517744
376103.3861,7303450.217,-9999,707.1068115,866.6589966,-28.8042393
378103.3861,7303450.217,-9999,0,840.7862549,-143.6520691
380103.3861,7303450.217,-9999,500,275.523468,-282.6126709
382103.3861,7303450.217,-9999,500,1150.783081,-712.1558228
384103.3861,7303450.217,-9999,500,718.7670898,356.9983521
386103.3861,7303450.217,-9999,2061.552734,277.2230225,-217.4705658
388103.3861,7303450.217,-9999,1414.213623,646.413208,-162.1497192
390103.3861,7303450.217,-9999,500,234.0119781,-140.8982849
392103.3861,7303450.217,-9999,2500,85.0496979,125.0349045
394103.3861,7303450.217,-9999,4472.135742,899.0563965,-131.4637756
396103.3861,7303450.217,-9999,4000,1557.420532,-230.812912
398103.3861,7303450.217,-9999,4000,1059.825195,-148.2477112
400103.3861,7303450.217,-9999,4000,430.046936,-157.3163147
402103.3861,7303450.217,-9999,3000,435.9056396,96.7300949
404103.3861,7303450.217,-9999,1000,824.3462524,27.8727169
406103.3861,7303450.217,-9999,0,482.6535034,1413.276611
408103.3861,7303450.217,-9999,0,559.7637939,67.2390594
410103.3861,7303450.217,-9999,500,593.0484619,-250.5813751
412103.3861,7303450.217,-9999,2236.067871,695.6251221,-121.1106873
414103.3861,7303450.217,-9999,3354.102051,932.3302002,-79.8927994
416103.3861,7303450.217,-9999,2692.58252,845.2402954,-86.9537735
418103.3861,7303450.217,-9999,1802.775635,1133.776001,-104.9461899
420103.3861,7303450.217,-9999,707.1068115,390.9003601,-62.6973305
422103.3861,7303450.217,-9999,0,1190.129883,-52.953125
424103.3861,7303450.217,-9999,500,1065.045044,-37.9812889
426103.3861,7303450.217,-9999,1802.775635,1161.267578,-67.9927673
428103.3861,7303450.217,-9999,1414.213623,1001.536987,-67.0598907
430103.3861,7303450.217,-9999,0,1074.067871,-156.5742493
432103.3861,7303450.217,-9999,2000,751.1152954,-119.0892639
434103.3861,7303450.217,-9999,4000,480.8043823,-199.6790161
436103.3861,7303450.217,-9999,5385.165039,849.84375,-195.2854156
438103.3861,7303450.217,-9999,5000,782.7571411,-144.7159882
440103.3861,7303450.217,-9999,5220.15332,597.4031372,-74.1195679
442103.3861,7303450.217,-9999,6041.522949,820.9602661,-194.6726074
444103.3861,7303450.217,-9999,6946.222168,663.5527954,-210.0600433
446103.3861,7303450.217,-9999,6020.797363,350.6340637,-207.9107361
448103.3861,7303450.217,-9999,4609.772461,-9999,-145.5460052
450103.3861,7303450.217,-9999,3354.102051,676.8515625,-145.6407928
452103.3861,7303450.217,-9999,3041.381348,1173.37915,-161.7268219
454103.3861,7303450.217,-9999,3905.124756,583.8372803,-56.4831848
456103.3861,7303450.217,-9999,5408.327148,575.9134521,-173.6857147
458103.3861,7303450.217,-9999,4272.001953,559.3102417,-55.7400475
460103.3861,7303450.217,-9999,2500,999.3168335,-102.7894211
462103.3861,7303450.217,-9999,707.1068115,649.1244507,-67.6791382
464103.3861,7303450.217,-9999,1000,1093.918701,-92.8224182
466103.3861,7303450.217,-9999,2692.58252,1533.94519,-83.9699707
468103.3861,7303450.217,-9999,4609.772461,1291.83606,-125.8270111
470103.3861,7303450.217,-9999,6264.981934,1585.911987,-41.3628654
472103.3861,7303450.217,-9999,4609.772461,1224.138306,-166.1324768
474103.3861,7303450.217,-9999,3162.277588,288.2702942,-187.1130219
476103.3861,7303450.217,-9999,1414.213623,353.9960938,-187.1401978
478103.3861,7303450.217,-9999,0,1303.139526,-160.44133
480103.3861,7303450.217,-9999,1414.213623,1364.036987,-123.6421509
482103.3861,7303450.217,-9999,2828.427246,518.9780884,-177.709198
484103.3861,7303450.217,-9999,3535.533936,1054.337158,-181.5128174
486103.3861,7303450.217,-9999,2236.067871,1064.072754,-124.5906296
488103.3861,7303450.217,-9999,1118.033936,1252.353882,-115.1964111
370103.3861,7301450.217,-9999,4924.428711,1111.016846,547.8916626
372103.3861,7301450.217,-9999,4123.105469,575.4605713,363.8284607
376103.3861,7301450.217,-9999,1000,164.3491516,52.9138489
378103.3861,7301450.217,-9999,1000,476.0773315,-56.3615875
380103.3861,7301450.217,-9999,1414.213623,982.387085,-52.5236778
382103.3861,7301450.217,-9999,500,828.0408325,203.6323547
384103.3861,7301450.217,-9999,0,430.414032,-72.0727844
386103.3861,7301450.217,-9999,707.1068115,331.2738647,584.9598999
388103.3861,7301450.217,-9999,1000,181.9435883,-250.9229431
390103.3861,7301450.217,-9999,1000,524.1582031,-290.6287231
392103.3861,7301450.217,-9999,2692.58252,499.8549194,-191.1295624
394103.3861,7301450.217,-9999,4609.772461,1232.433106,-184.6618042
396103.3861,7301450.217,-9999,6000,849.0402832,-124.9511185
398103.3861,7301450.217,-9999,6000,374.2190247,-255.1235199
400103.3861,7301450.217,-9999,5385.165039,311.5834656,35.6310005
402103.3861,7301450.217,-9999,3605.55127,157.7998657,44.2345924
404103.3861,7301450.217,-9999,2236.067871,399.3980408,158.8186798
406103.3861,7301450.217,-9999,1802.775635,802.7796631,1504.688965
408103.3861,7301450.217,-9999,1000,582.869812,-46.3130875
410103.3861,7301450.217,-9999,1000,282.1255798,-163.8603058
412103.3861,7301450.217,-9999,2236.067871,985.2460938,-99.6572418
414103.3861,7301450.217,-9999,1581.138794,1135.72583,-82.6388168
416103.3861,7301450.217,-9999,1000,1371.689453,-91.4497223
418103.3861,7301450.217,-9999,0,921.0455322,-88.0487518
420103.3861,7301450.217,-9999,500,1060.5,-68.2169571
422103.3861,7301450.217,-9999,1581.138794,635.7706909,-114.4658737
424103.3861,7301450.217,-9999,500,546.7866821,-90.4295807
426103.3861,7301450.217,-9999,2061.552734,1009.825378,-47.5116615
428103.3861,7301450.217,-9999,500,1011.059753,-64.4958191
430103.3861,7301450.217,-9999,1000,544.236145,-72.3255234
432103.3861,7301450.217,-9999,2692.58252,644.81073,-147.67453
434103.3861,7301450.217,-9999,4472.135742,1008.034363,-103.0953598
436103.3861,7301450.217,-9999,3605.55127,692.5726929,-119.5205841
438103.3861,7301450.217,-9999,3000,711.9298096,-161.7705841
440103.3861,7301450.217,-9999,3354.102051,331.9447327,-187.6587372
442103.3861,7301450.217,-9999,4272.001953,407.8990173,-237.6542358
444103.3861,7301450.217,-9999,5315.072754,984.8618164,-229.9582214
446103.3861,7301450.217,-9999,6403.124023,498.3270569,-219.7059784
448103.3861,7301450.217,-9999,6103.277832,467.6717529,-179.5548248
450103.3861,7301450.217,-9999,5220.15332,1051.438599,-165.1155243
452103.3861,7301450.217,-9999,5024.937988,322.1114807,-180.0571289
454103.3861,7301450.217,-9999,5590.169922,703.9485474,-171.2632599
456103.3861,7301450.217,-9999,6726.812012,793.4753418,64.7197113
458103.3861,7301450.217,-9999,5099.019531,686.9118042,-139.3969727
460103.3861,7301450.217,-9999,3162.277588,1563.074951,-98.8067703
462103.3861,7301450.217,-9999,1414.213623,373.253418,-58.4786301
464103.3861,7301450.217,-9999,500,1521.490356,-98.238327
466103.3861,7301450.217,-9999,2500,755.5518799,-117.5748444
468103.3861,7301450.217,-9999,4031.128906,504.8735352,-97.9834671
470103.3861,7301450.217,-9999,4716.990723,1359.987915,-130.0444489
472103.3861,7301450.217,-9999,3640.054932,343.896759,-178.4717712
474103.3861,7301450.217,-9999,1802.775635,509.0286865,-166.6596527
476103.3861,7301450.217,-9999,500,666.7611084,-191.0136414
478103.3861,7301450.217,-9999,1000,1266.322632,-188.7185669
480103.3861,7301450.217,-9999,2692.58252,1112.921753,-199.680191
482103.3861,7301450.217,-9999,3807.886475,1056.275757,-177.5574493
484103.3861,7301450.217,-9999,2121.320313,1338.708618,-169.3265991
486103.3861,7301450.217,-9999,707.1068115,793.8973999,-170.8789673
488103.3861,7301450.217,-9999,0,1028.997681,-239.8898621
378103.3861,7299450.217,-9999,-9999,673.7451782,140.4138031
380103.3861,7299450.217,-9999,3162.277588,981.8407593,82.4872513
382103.3861,7299450.217,-9999,2500,1314.719727,442.8173523
384103.3861,7299450.217,-9999,1581.138794,-8.9721909,-237.0934601
386103.3861,7299450.217,-9999,707.1068115,52.7414818,-62.0867386
388103.3861,7299450.217,-9999,0,314.569397,568.2105103
390103.3861,7299450.217,-9999,1000,129.7912598,-304.6750793
392103.3861,7299450.217,-9999,3000,33.8043251,-146.93396
394103.3861,7299450.217,-9999,5000,1004.714844,455.0038147
396103.3861,7299450.217,-9999,7000,770.4788208,1373.356567
398103.3861,7299450.217,-9999,8000,893.1891479,270.3941956
400103.3861,7299450.217,-9999,6403.124023,776.3538818,-50.3085976
402103.3861,7299450.217,-9999,5000,957.0492554,57.4438171
404103.3861,7299450.217,-9999,4123.105469,678.1428833,-125.115097
406103.3861,7299450.217,-9999,3605.55127,878.7700195,14.4680071
408103.3861,7299450.217,-9999,2692.58252,702.6906128,-69.9695816
410103.3861,7299450.217,-9999,1802.775635,831.6047363,-118.2811432
412103.3861,7299450.217,-9999,1000,911.104248,-99.9859695
414103.3861,7299450.217,-9999,0,678.7637939,-127.9430313
416103.3861,7299450.217,-9999,707.1068115,1103.687256,-93.5092926
418103.3861,7299450.217,-9999,1414.213623,665.3345337,-141.0091858
420103.3861,7299450.217,-9999,2061.552734,778.0776367,-149.9354706
422103.3861,7299450.217,-9999,2500,520.7008057,-122.2243958
424103.3861,7299450.217,-9999,2500,778.7570801,-46.4949989
426103.3861,7299450.217,-9999,1000,764.4862061,-12.1862822
428103.3861,7299450.217,-9999,500,912.5696411,-62.2800217
430103.3861,7299450.217,-9999,2061.552734,943.543335,-69.9812546
432103.3861,7299450.217,-9999,3605.55127,1070.584839,-139.2401428
434103.3861,7299450.217,-9999,4123.105469,1014.924377,-82.3527527
436103.3861,7299450.217,-9999,2236.067871,1077.47583,-128.4217072
438103.3861,7299450.217,-9999,1000,330.5230713,-168.557251
440103.3861,7299450.217,-9999,1581.138794,725.5117188,-135.9681854
442103.3861,7299450.217,-9999,2500,849.5941162,-138.5475159
444103.3861,7299450.217,-9999,3605.55127,1453.913696,-58.1394348
446103.3861,7299450.217,-9999,4949.747559,971.8214111,-202.8549347
448103.3861,7299450.217,-9999,6519.202637,466.567627,-190.6344299
450103.3861,7299450.217,-9999,7158.910645,1226.109375,-179.1423187
452103.3861,7299450.217,-9999,7017.834473,549.9000854,-182.6196899
454103.3861,7299450.217,-9999,7433.03418,705.3242798,-206.89888
456103.3861,7299450.217,-9999,7516.647949,580.5668945,187.7092896
458103.3861,7299450.217,-9999,5522.680664,355.9719238,-169.0488739
462103.3861,7299450.217,-9999,1581.138794,1007.829956,-39.7396049
464103.3861,7299450.217,-9999,0,1124.376709,-94.5979385
466103.3861,7299450.217,-9999,1802.775635,1114.23523,30.8784771
468103.3861,7299450.217,-9999,2061.552734,941.9429321,-135.6761169
470103.3861,7299450.217,-9999,3201.562012,950.1803589,-44.6873817
472103.3861,7299450.217,-9999,3640.054932,410.7962036,-206.0868683
474103.3861,7299450.217,-9999,1802.775635,793.0204468,-192.7073059
476103.3861,7299450.217,-9999,1000,1412.56311,-209.2960815
478103.3861,7299450.217,-9999,2121.320313,727.0409546,-177.9262695
480103.3861,7299450.217,-9999,3605.55127,371.1851196,-199.38591
482103.3861,7299450.217,-9999,2692.58252,990.7134399,-187.0371704
484103.3861,7299450.217,-9999,1118.033936,1349.359497,-180.0326538
486103.3861,7299450.217,-9999,500,1132.141113,-184.8731079
488103.3861,7299450.217,-9999,500,1025.56543,-112.7467728
382103.3861,7297450.217,-9999,4272.001953,1216.393799,456.2811584
386103.3861,7297450.217,-9999,1500,23.7203941,-347.8528137
388103.3861,7297450.217,-9999,0,124.7438812,-97.2330399
390103.3861,7297450.217,-9999,1802.775635,1187.803833,-245.0805664
392103.3861,7297450.217,-9999,3354.102051,1131.790894,139.7532654
394103.3861,7297450.217,-9999,5220.15332,1194.436401,740.31427
396103.3861,7297450.217,-9999,7158.910645,716.1593628,-31.1303387
398103.3861,7297450.217,-9999,9124.143555,998.4666748,-155.7360229
400103.3861,7297450.217,-9999,7810.249512,815.4926758,-118.7050858
402103.3861,7297450.217,-9999,6708.204102,804.9464722,-114.9742584
404103.3861,7297450.217,-9999,5024.937988,607.7537842,-120.0326385
406103.3861,7297450.217,-9999,3041.381348,609.2714233,-115.8498688
408103.3861,7297450.217,-9999,1118.033936,1049.160645,-145.2105713
410103.3861,7297450.217,-9999,1000,428.054718,-117.0334396
412103.3861,7297450.217,-9999,500,661.5327148,-84.3783493
414103.3861,7297450.217,-9999,707.1068115,599.0245361,-128.0507507
416103.3861,7297450.217,-9999,2500,876.6755981,-143.8396759
418103.3861,7297450.217,-9999,2500,380.4504395,12.3020391
420103.3861,7297450.217,-9999,500,648.2468262,-1.8151457
422103.3861,7297450.217,-9999,1414.213623,722.8497314,-6.9015613
424103.3861,7297450.217,-9999,2549.509766,1221.509033,254.6916199
426103.3861,7297450.217,-9999,707.1068115,1266.685669,-15.7685843
428103.3861,7297450.217,-9999,1414.213623,527.1251221,26.049324
430103.3861,7297450.217,-9999,3162.277588,645.4758911,-135.4072266
432103.3861,7297450.217,-9999,4031.128906,1066.240112,-103.0589294
434103.3861,7297450.217,-9999,4123.105469,1507.775757,-33.4998512
436103.3861,7297450.217,-9999,2236.067871,775.0199585,-92.8430176
438103.3861,7297450.217,-9999,707.1068115,1022.035095,-124.7515793
440103.3861,7297450.217,-9999,0,1182.442749,-127.076416
442103.3861,7297450.217,-9999,1000,1133.261719,-81.781723
444103.3861,7297450.217,-9999,2121.320313,882.0098877,-151.386261
446103.3861,7297450.217,-9999,3807.886475,944.4545898,-205.7939911
448103.3861,7297450.217,-9999,5590.169922,677.47229,-190.3475189
