id,x,y,AEM_Re,AEM_ReIm,AM_DGRF
2063,478060.20816556,6940925.37020463,77.9133,0.297606,-178.292999
2064,478560.20816556,6940925.37020463,84.414703,0.193516,-9.1681
2065,479060.20816556,6940925.37020463,6.31301,0.013607,97.930298
2066,479560.20816556,6940925.37020463,93.886299,0.152586,73.3153
2067,480060.20816556,6940925.37020463,154.121994,0.199711,174.923004
2068,480560.20816556,6940925.37020463,120.587997,0.203595,267.330994
2069,481060.20816556,6940925.37020463,72.190804,0.136031,-150.753006
2070,481560.20816556,6940925.37020463,-22.6912,-0.266598,86.4505
2071,482060.20816556,6940925.37020463,-19.035801,-1.34866,-12.9613
2072,482560.20816556,6940925.37020463,-35.594101,-0.557065,104.267998
2073,483060.20816556,6940925.37020463,-43.691799,-0.506363,-179.240005
2074,483560.20816556,6940925.37020463,-0.827708,-0.013605,-155.460007
2075,484060.20816556,6940925.37020463,25.861401,0.242757,67.391197
2076,484560.20816556,6940925.37020463,220.621002,0.493805,694.508972
2077,485060.20816556,6940925.37020463,-296.973999,-1.89325,559.900024
2078,485560.20816556,6940925.37020463,-32.9454,-0.651672,396.044006
2079,486060.20816556,6940925.37020463,74.885803,0.129982,309.710999
2080,486560.20816556,6940925.37020463,47.267601,0.030812,366.320007
2081,487060.20816556,6940925.37020463,380.036011,0.347106,167.576996
2082,487560.20816556,6940925.37020463,368.755005,0.320674,215.901993
2083,488060.20816556,6940925.37020463,273.928009,0.271687,60.722301
2084,488560.20816556,6940925.37020463,51.030399,0.56148,39.453201
2085,489060.20816556,6940925.37020463,133.557999,0.123347,29.0751
2086,489560.20816556,6940925.37020463,3.62282,0.035885,205.087997
2087,490060.20816556,6940925.37020463,24.6924,0.251333,195.014008
2088,490560.20816556,6940925.37020463,108.838997,0.424296,360.052002
2089,491060.20816556,6940925.37020463,28.573999,0.111556,286.187012
2090,491560.20816556,6940925.37020463,28.108299,0.1122,51.196899
2091,492060.20816556,6940925.37020463,98.390198,3.44047,0.2709
2092,492560.20816556,6940925.37020463,54.152401,10,171.610992
2093,493060.20816556,6940925.37020463,47.695301,2.64709,226.158997
2094,493560.20816556,6940925.37020463,32.4193,5.62571,301.826996
2095,494060.20816556,6940925.37020463,14.7493,0.530266,235.459
2096,494560.20816556,6940925.37020463,34.438,0.234044,84.438499
2097,495060.20816556,6940925.37020463,9.77695,0.09838,16.3055
2098,495560.20816556,6940925.37020463,-6.11441,-0.048285,74.183197
2099,496060.20816556,6940925.37020463,-47.901901,-3.18893,246.136993
2100,496560.20816556,6940925.37020463,-14.5981,-0.389859,131.998001
2101,497060.20816556,6940925.37020463,-69.003998,-2.25439,71.884903
2102,497560.20816556,6940925.37020463,-123.216003,-10,161.192001
2103,498060.20816556,6940925.37020463,24.892,0.306971,-293.881989
2104,498560.20816556,6940925.37020463,-1.56682,0.043847,-172.447998
2105,499060.20816556,6940925.37020463,64.317902,0.835953,94.530701
2106,499560.20816556,6940925.37020463,-114.066002,-1.54897,850.133972
2107,500060.20816556,6940925.37020463,-53.799099,-0.200292,105.876999
2108,469060.20816556,6940425.37020463,25.9452,1.3847,35.671902
2109,469560.20816556,6940425.37020463,8.96992,0.225925,-29.989201
2110,470060.20816556,6940425.37020463,11.2999,0.116701,-59.0308
2111,470560.20816556,6940425.37020463,52.776901,0.163603,-83.937302
2112,471060.20816556,6940425.37020463,19.1096,0.126633,1.50127
2113,471560.20816556,6940425.37020463,-14.0942,-0.104865,149.671005
2114,472060.20816556,6940425.37020463,73.992798,0.136576,147.462006
2115,472560.20816556,6940425.37020463,82.371101,0.306774,143.669006
2116,473060.20816556,6940425.37020463,128.901993,0.31931,9.8748
2117,473560.20816556,6940425.37020463,127.716003,0.253356,-33.201099
2118,474060.20816556,6940425.37020463,106.536003,0.741208,-142.938004
2119,474560.20816556,6940425.37020463,110.424004,0.288564,-167.570999
2120,475060.20816556,6940425.37020463,78.166801,0.148603,-169.061005
2121,475560.20816556,6940425.37020463,81.266098,0.465672,-158.908997
2122,476060.20816556,6940425.37020463,152.626007,0.218031,-193.798004
2123,476560.20816556,6940425.37020463,218.335007,0.242993,-196.522003
2124,477060.20816556,6940425.37020463,144.720001,0.219513,-199.906998
2125,477560.20816556,6940425.37020463,128.822998,0.153465,-178.675995
2126,478060.20816556,6940425.37020463,103.750999,0.197978,-197.169006
2127,478560.20816556,6940425.37020463,75.9179,0.140595,-156.578995
2128,479060.20816556,6940425.37020463,70.034798,0.153465,-35.7896
2129,479560.20816556,6940425.37020463,-23.1691,-0.033567,133.725998
2130,480060.20816556,6940425.37020463,63.7309,0.123389,-19.115
2131,480560.20816556,6940425.37020463,79.901703,0.151843,-2.03295
2132,481060.20816556,6940425.37020463,10.3094,0.061284,337.509003
2133,481560.20816556,6940425.37020463,25.1772,0.671116,-25.1409
2134,482060.20816556,6940425.37020463,-40.061001,-3.80987,36.310699
2135,482560.20816556,6940425.37020463,8.68157,0.420738,195.466995
2136,483060.20816556,6940425.37020463,-108.055,-2.27536,326.936005
2137,483560.20816556,6940425.37020463,-128.363007,-2.90311,-80.224503
2138,484060.20816556,6940425.37020463,43.412899,0.256347,-189.263
2139,484560.20816556,6940425.37020463,54.590401,0.277091,158.768005
2140,485060.20816556,6940425.37020463,414.954987,0.740958,822.781982
2141,485560.20816556,6940425.37020463,-85.690903,-0.500985,750.453979
2142,486060.20816556,6940425.37020463,-35.122501,-0.619409,421.398987
2143,486560.20816556,6940425.37020463,59.4296,0.326288,639.525024
2144,487060.20816556,6940425.37020463,419.799011,0.42752,410.759003
2145,487560.20816556,6940425.37020463,380.888,0.731917,389.278015
2146,488060.20816556,6940425.37020463,164.608002,0.369002,3.99561
2147,488560.20816556,6940425.37020463,104.324997,0.224331,-31.3391
2148,489060.20816556,6940425.37020463,52.6255,0.29794,-47.109699
2149,489560.20816556,6940425.37020463,77.284401,0.130861,-79.285698
2150,490060.20816556,6940425.37020463,31.6057,0.042972,-113.200996
2151,490560.20816556,6940425.37020463,-74.883499,-0.312122,575.125977
2152,491060.20816556,6940425.37020463,88.092499,0.336993,599.403992
2153,491560.20816556,6940425.37020463,-177.069,-2.88396,422.760986
2154,492060.20816556,6940425.37020463,-119.678001,-1.61149,365.148987
2155,492560.20816556,6940425.37020463,9.54167,0.075356,-273.942993
2156,493060.20816556,6940425.37020463,54.8232,1.53448,-124.084999
2157,493560.20816556,6940425.37020463,12.2618,0.13811,1.17925
2158,494060.20816556,6940425.37020463,0.533363,-0.020727,-18.7724
2159,494560.20816556,6940425.37020463,-6.52799,-0.103601,-6.03729
2160,495060.20816556,6940425.37020463,17.725401,0.22106,-46.526199
2161,495560.20816556,6940425.37020463,12.7872,0.459558,-57.103001
2162,496060.20816556,6940425.37020463,14.6182,0.301983,-88.1371
2163,496560.20816556,6940425.37020463,-8.81026,-0.40592,-121.867996
2164,497060.20816556,6940425.37020463,-23.1015,-0.494354,-25.146999
2165,497560.20816556,6940425.37020463,-47.830299,-1.45352,248.514008
2166,498060.20816556,6940425.37020463,-46.425201,-1.37075,168.669998
2167,498560.20816556,6940425.37020463,-88.492302,-1.88904,382.169006
2168,499060.20816556,6940425.37020463,-0.480559,-0.170393,-36.693401
2169,499560.20816556,6940425.37020463,14.1949,0.401422,7.41765
2170,500060.20816556,6940425.37020463,92.903,0.338874,1231.52002
2171,469060.20816556,6939925.37020463,1.8683,0.047396,91.306198
2172,469560.20816556,6939925.37020463,13.0607,0.27447,-39.6991
2173,470060.20816556,6939925.37020463,-3.55204,-0.145453,-66.713203
2174,470560.20816556,6939925.37020463,12.6239,0.303108,-67.683197
2175,471060.20816556,6939925.37020463,22.839701,0.395678,23.245501
2176,471560.20816556,6939925.37020463,-12.7307,-0.172404,82.768204
2177,472060.20816556,6939925.37020463,36.807701,0.080517,184.673004
2178,472560.20816556,6939925.37020463,89.639603,0.364234,156.893005
2179,473060.20816556,6939925.37020463,126.569,0.270759,44.405701
2180,473560.20816556,6939925.37020463,61.078499,0.184276,74.480301
2181,474060.20816556,6939925.37020463,114.776001,0.224564,49.357399
2182,474560.20816556,6939925.37020463,86.3666,0.176293,4.66751
2183,475060.20816556,6939925.37020463,77.787201,0.203192,-91.5718
2184,475560.20816556,6939925.37020463,61.9716,0.063134,-114.940002
2185,476060.20816556,6939925.37020463,44.874901,0.093557,-175.483002
2186,476560.20816556,6939925.37020463,127.223,0.238203,-222.397003
2187,477060.20816556,6939925.37020463,84.409897,0.150231,-210.619003
2188,477560.20816556,6939925.37020463,133.048996,0.246471,-140.151001
2189,478060.20816556,6939925.37020463,102.931999,0.175547,-148.138
2190,478560.20816556,6939925.37020463,82.728401,0.124229,-148.746002
2191,479060.20816556,6939925.37020463,64.574997,0.11417,-152.669998
2192,479560.20816556,6939925.37020463,61.525398,0.158132,-102.133003
2193,480060.20816556,6939925.37020463,38.503101,0.109261,-26.9105
2194,480560.20816556,6939925.37020463,17.972601,0.138821,124.968002
2195,481060.20816556,6939925.37020463,26.2826,0.241902,277.096985
2196,481560.20816556,6939925.37020463,-35.747299,-0.43516,526.705017
2197,482060.20816556,6939925.37020463,-22.668699,-0.367262,75.927803
2198,482560.20816556,6939925.37020463,-3.64289,0.414474,265.161011
2199,483060.20816556,6939925.37020463,-5.18414,0.094757,393.355011
2200,483560.20816556,6939925.37020463,-50.112202,-3.21175,50.7757
2201,484060.20816556,6939925.37020463,-49.580799,-1.16514,148.490005
2202,484560.20816556,6939925.37020463,-21.116899,-0.470694,-63.345001
2203,485060.20816556,6939925.37020463,50.364899,0.291768,373.451996
2204,485560.20816556,6939925.37020463,136.020996,0.521471,749.79303
2205,486060.20816556,6939925.37020463,96.910896,0.420942,497.604004
2206,486560.20816556,6939925.37020463,164.585999,0.199855,367.213989
2207,487060.20816556,6939925.37020463,97.672997,0.558798,365.855011
2208,487560.20816556,6939925.37020463,122.900002,1.03874,188.014999
2209,488060.20816556,6939925.37020463,87.271202,0.522478,-113.611
2210,488560.20816556,6939925.37020463,168.839996,0.320956,-161.822006
2211,489060.20816556,6939925.37020463,178.104996,0.275597,-71.646797
2212,489560.20816556,6939925.37020463,5.8977,0.018645,4.25254
2213,490060.20816556,6939925.37020463,63.5756,0.092109,-127.966003
2214,490560.20816556,6939925.37020463,75.818199,0.329478,22.1159
2215,491060.20816556,6939925.37020463,78.380402,0.352952,113.051003
2216,491560.20816556,6939925.37020463,-8.8915,-0.607968,130.113007
2217,492060.20816556,6939925.37020463,-101.286003,-0.703066,797.718018
2218,492560.20816556,6939925.37020463,-64.5037,-0.429004,383.354004
2219,493060.20816556,6939925.37020463,-56.1283,-0.940575,215.455002
2220,493560.20816556,6939925.37020463,-14.7891,-0.474187,-217.860992
2221,494060.20816556,6939925.37020463,6.31451,0.187724,-165.621994
2222,494560.20816556,6939925.37020463,-0.652654,0.029888,-139.699997
2223,495060.20816556,6939925.37020463,7.10854,0.087151,-131.923996
2224,495560.20816556,6939925.37020463,28.746099,0.451628,-134.817993
2225,496060.20816556,6939925.37020463,16.4921,0.406279,-135.960007
2226,496560.20816556,6939925.37020463,11.7079,0.819599,-147.876999
2227,497060.20816556,6939925.37020463,6.99605,0.285805,-173.453995
2228,497560.20816556,6939925.37020463,-17.062599,-0.217514,-152.248993
2229,498060.20816556,6939925.37020463,-22.434799,-0.598019,-27.098101
2230,498560.20816556,6939925.37020463,-84.223801,-1.63117,556.258972
2231,499060.20816556,6939925.37020463,-28.1845,-1.33775,451.431
2232,499560.20816556,6939925.37020463,8.30012,-0.022763,-57.118401
2233,500060.20816556,6939925.37020463,45.120201,0.917618,128.977997
2234,469060.20816556,6939425.37020463,6.98267,0.185572,151.873001
2235,469560.20816556,6939425.37020463,9.3046,0.222197,-37.445301
2236,470060.20816556,6939425.37020463,2.40555,0.10237,-51.510399
2237,470560.20816556,6939425.37020463,2.87509,0.004632,-28.2414
2238,471060.20816556,6939425.37020463,-9.34956,-0.138443,23.8211
2239,471560.20816556,6939425.37020463,40.059299,0.103539,72.368599
2240,472060.20816556,6939425.37020463,-41.053902,-0.446008,227.253998
2241,472560.20816556,6939425.37020463,77.985001,0.5649,177.626999
2242,473060.20816556,6939425.37020463,113.962997,0.254287,54.001499
2243,473560.20816556,6939425.37020463,92.087997,0.372592,95.456902
2244,474060.20816556,6939425.37020463,42.054501,0.088193,202.727005
2245,474560.20816556,6939425.37020463,-20.507099,-0.143392,283.141998
2246,475060.20816556,6939425.37020463,-0.977409,-0.016363,43.355499
2247,475560.20816556,6939425.37020463,-33.729401,-0.220051,46.550999
2248,476060.20816556,6939425.37020463,54.700298,0.171447,-208.667007
2249,476560.20816556,6939425.37020463,62.076,0.56019,-209.550003
2250,477060.20816556,6939425.37020463,32.8512,0.111446,-218.957001
2251,477560.20816556,6939425.37020463,68.563698,0.272342,-207.694
2252,478060.20816556,6939425.37020463,129.604996,0.189458,-161.690994
2253,478560.20816556,6939425.37020463,127.303001,0.169093,-153.796005
2254,479060.20816556,6939425.37020463,69.2174,0.116248,-116.870003
2255,479560.20816556,6939425.37020463,59.376598,0.112297,-150.712006
2256,480060.20816556,6939425.37020463,46.171001,0.125207,-108.459999
2257,480560.20816556,6939425.37020463,52.5765,0.134392,-29.8596
2258,481060.20816556,6939425.37020463,22.7237,0.085452,85.437698
2259,481560.20816556,6939425.37020463,9.44613,0.075633,362.92099
2260,482060.20816556,6939425.37020463,-54.6716,-2.98983,187.628998
2261,482560.20816556,6939425.37020463,-52.871498,-1.46442,179.475998
2262,483060.20816556,6939425.37020463,-56.5233,-3.52475,203.994995
2263,483560.20816556,6939425.37020463,18.049,3.92801,173.615005
2264,484060.20816556,6939425.37020463,-0.392638,0.095166,38.476501
2265,484560.20816556,6939425.37020463,-4.62146,-0.092922,125.346001
2266,485060.20816556,6939425.37020463,28.8706,0.549098,-6.02029
2267,485560.20816556,6939425.37020463,86.9114,0.771857,209.416
2268,486060.20816556,6939425.37020463,131.253006,0.398954,262.509003
2269,486560.20816556,6939425.37020463,35.901199,0.369637,190.666
2270,487060.20816556,6939425.37020463,-35.220402,-0.626924,216.126999
2271,487560.20816556,6939425.37020463,3.07655,0.094687,-7.49654
2272,488060.20816556,6939425.37020463,-6.76319,0.002304,326.289001
2273,488560.20816556,6939425.37020463,46.1651,0.185834,-199.940994
2274,489060.20816556,6939425.37020463,-37.161999,-0.292913,-71.154297
2275,489560.20816556,6939425.37020463,39.5042,0.084817,-121.153999
2276,490060.20816556,6939425.37020463,330.737,0.235885,-115.917999
2277,490560.20816556,6939425.37020463,178.406998,0.33893,-116.875999
2278,491060.20816556,6939425.37020463,-47.404301,-1.60945,-12.1946
2279,491560.20816556,6939425.37020463,-132.399002,-8.08378,19.838301
2280,492060.20816556,6939425.37020463,-20.795099,-0.806737,5.58465
2281,492560.20816556,6939425.37020463,-76.255699,-2.4767,469.472992
2282,493060.20816556,6939425.37020463,-114.026001,-7.55233,645.291016
2283,493560.20816556,6939425.37020463,-110.044998,-4.38719,261.144989
2284,494060.20816556,6939425.37020463,-74.011299,-10,-164.285995
2285,494560.20816556,6939425.37020463,22.806101,1.32429,-215.570007
2286,495060.20816556,6939425.37020463,1.62871,0.057693,-199.843994
2287,495560.20816556,6939425.37020463,10.2592,0.156574,-196.464996
2288,496060.20816556,6939425.37020463,-27.754299,-0.56055,-173.664993
2289,496560.20816556,6939425.37020463,-4.01,-0.183185,-170.505005
2290,497060.20816556,6939425.37020463,-25.3466,3.74495,-186.518005
2291,497560.20816556,6939425.37020463,13.1312,0.411069,-170.397995
2292,498060.20816556,6939425.37020463,2.31069,0.08582,-134.606995
2293,498560.20816556,6939425.37020463,-38.969501,-1.26911,-27.3451
2294,499060.20816556,6939425.37020463,-27.511499,-1.22093,369.445007
2295,499560.20816556,6939425.37020463,-13.3841,-1.95132,275.356995
2296,500060.20816556,6939425.37020463,67.266701,0.44086,-57.347801
2297,469060.20816556,6938925.37020463,25.6712,1.17558,25.4259
2298,469560.20816556,6938925.37020463,31.1439,2.31304,-57.006001
2299,470060.20816556,6938925.37020463,-15.2068,-2.31774,-45.921902
2300,470560.20816556,6938925.37020463,-4.46947,-0.077547,-16.657101
2301,471060.20816556,6938925.37020463,11.5583,0.285573,26.3522
2302,471560.20816556,6938925.37020463,15.9779,0.036418,6.65669
2303,472060.20816556,6938925.37020463,-33.967899,-0.834317,234.582001
2304,472560.20816556,6938925.37020463,30.3204,10,260.371002
2305,473060.20816556,6938925.37020463,110.977997,0.278432,172.947998
2306,473560.20816556,6938925.37020463,119.171997,0.255316,177.585999
2307,474060.20816556,6938925.37020463,-35.7644,-2.81497,358.117004
2308,474560.20816556,6938925.37020463,-17.166201,-0.277014,328.72699
2309,475060.20816556,6938925.37020463,-4.25571,-0.027162,240.662003
2310,475560.20816556,6938925.37020463,-9.96973,-0.03383,-98.835098
2311,476060.20816556,6938925.37020463,17.219801,0.387404,-199.800995
2312,476560.20816556,6938925.37020463,19.6772,0.750167,-190.604004
2313,477060.20816556,6938925.37020463,25.5956,0.372479,-192.505005
2314,477560.20816556,6938925.37020463,41.822601,0.09311,-209.158997
2315,478060.20816556,6938925.37020463,102.816002,0.184717,-176.820999
2316,478560.20816556,6938925.37020463,97.084297,0.163086,-174.688004
2317,479060.20816556,6938925.37020463,71.354797,0.108898,-176.033997
2318,479560.20816556,6938925.37020463,102.874001,0.151625,-141.328995
2319,480060.20816556,6938925.37020463,62.9459,0.100396,-125.348999
2320,480560.20816556,6938925.37020463,27.108601,0.087819,-88.238403
2321,481060.20816556,6938925.37020463,32.887798,0.061321,0.948001
2322,481560.20816556,6938925.37020463,20.4998,0.063598,84.632698
2323,482060.20816556,6938925.37020463,45.712799,0.181071,203.955994
2324,482560.20816556,6938925.37020463,-37.115601,-1.0721,275.140015
2325,483060.20816556,6938925.37020463,-7.87332,-0.11983,38.461201
2326,483560.20816556,6938925.37020463,-37.4063,-2.49185,1.29172
2327,484060.20816556,6938925.37020463,-6.30717,-1.83951,66.992104
2328,484560.20816556,6938925.37020463,25.2003,-1.99157,52.807301
2329,485060.20816556,6938925.37020463,-44.6371,-3.6186,117.483002
2330,485560.20816556,6938925.37020463,21.7136,0.706531,160.757004
2331,486060.20816556,6938925.37020463,48.475601,0.866627,-13.8135
2332,486560.20816556,6938925.37020463,7.55032,0.133396,89.144699
2333,487060.20816556,6938925.37020463,-30.186199,-0.831888,295.429993
2334,487560.20816556,6938925.37020463,10.121,0.25283,-74.681099
2335,488060.20816556,6938925.37020463,-9.88678,-0.190735,307.667999
2336,488560.20816556,6938925.37020463,-9.55561,0.326446,107.849998
2337,489060.20816556,6938925.37020463,-17.7621,0.847987,-51.254501
2338,489560.20816556,6938925.37020463,52.907902,0.151278,-81.131599
2339,490060.20816556,6938925.37020463,62.667599,0.128457,-259.460999
2340,490560.20816556,6938925.37020463,-287.010986,-6.36805,139.190994
2341,491060.20816556,6938925.37020463,-31.4716,-0.714487,13.2035
2342,491560.20816556,6938925.37020463,-19.653,-1.95002,233.684006
2343,492060.20816556,6938925.37020463,-39.019699,-5.73384,166.423004
2344,492560.20816556,6938925.37020463,-35.880299,-0.655082,180.710999
2345,493060.20816556,6938925.37020463,-86.068802,-1.99342,538.080017
2346,493560.20816556,6938925.37020463,-190.173996,-10,552.950012
2347,494060.20816556,6938925.37020463,-79.087502,-10,229.662003
2348,494560.20816556,6938925.37020463,20.799101,6.14378,-164.927994
2349,495060.20816556,6938925.37020463,5.43343,0.317128,-207.126999
2350,495560.20816556,6938925.37020463,8.93638,0.156856,-205.296997
2351,496060.20816556,6938925.37020463,10.0982,0.237056,-195.533005
2352,496560.20816556,6938925.37020463,14.6395,0.673991,-200.563004
2353,497060.20816556,6938925.37020463,-15.5753,-0.629434,-192.595001
2354,497560.20816556,6938925.37020463,-9.37876,-0.24961,-180.578995
2355,498060.20816556,6938925.37020463,-9.48112,-0.257917,-132.339005
2356,498560.20816556,6938925.37020463,-4.66045,-0.011971,-104.634003
2357,499060.20816556,6938925.37020463,-9.81403,-0.834029,-18.3958
2358,499560.20816556,6938925.37020463,-22.179001,-1.96709,425.700012
2359,500060.20816556,6938925.37020463,-78.501701,-10,21.0797
2360,469060.20816556,6938425.37020463,33.368,0.547864,102.813004
2361,469560.20816556,6938425.37020463,20.9272,0.937292,128.522995
2362,470060.20816556,6938425.37020463,0.990314,0.875001,-16.964001
2363,470560.20816556,6938425.37020463,-16.3594,-1.13031,22.356899
2364,471060.20816556,6938425.37020463,0.729246,0.023308,28.051901
2365,471560.20816556,6938425.37020463,-15.5391,-0.16469,102.670998
2366,472060.20816556,6938425.37020463,-27.433399,-1.19419,142.358002
2367,472560.20816556,6938425.37020463,36.005402,0.903915,163.688995
2368,473060.20816556,6938425.37020463,73.594299,0.332666,220.552002
2369,473560.20816556,6938425.37020463,52.254501,0.204083,201.121994
2370,474060.20816556,6938425.37020463,-28.0809,-0.762876,299.976013
2371,474560.20816556,6938425.37020463,-85.727402,-2.92935,290.363007
2372,475060.20816556,6938425.37020463,-34.412601,1.3996,241.837006
2373,475560.20816556,6938425.37020463,26.680201,0.089107,-76.684097
2374,476060.20816556,6938425.37020463,0.862213,0.08474,-234.882996
2375,476560.20816556,6938425.37020463,-0.672075,0.165727,-190.427994
2376,477060.20816556,6938425.37020463,38.8974,0.16519,-191.367004
2377,477560.20816556,6938425.37020463,67.331299,0.159299,-167.345001
2378,478060.20816556,6938425.37020463,133.020996,0.262959,-185.352997
2379,478560.20816556,6938425.37020463,65.241997,0.15057,-176.278
2380,479060.20816556,6938425.37020463,47.1035,0.099124,-128.089996
2381,479560.20816556,6938425.37020463,92.194901,0.144551,-178.613998
2382,480060.20816556,6938425.37020463,59.407501,0.08951,-217.662994
2383,480560.20816556,6938425.37020463,53.309601,0.171496,-149.649002
2384,481060.20816556,6938425.37020463,24.0473,0.161287,-82.308998
2385,481560.20816556,6938425.37020463,35.742298,0.43013,-44.010502
2386,482060.20816556,6938425.37020463,39.2785,0.043611,-19.6173
2387,482560.20816556,6938425.37020463,15.2703,0.262022,63.164101
2388,483060.20816556,6938425.37020463,-21.8125,-0.475478,57.841202
2389,483560.20816556,6938425.37020463,14.697,0.132569,86.553703
2390,484060.20816556,6938425.37020463,-6.53357,-0.037046,170.246994
2391,484560.20816556,6938425.37020463,-27.560499,-4.24764,89.614502
2392,485060.20816556,6938425.37020463,2.42005,-0.518731,120.681999
2393,485560.20816556,6938425.37020463,-26.582899,-4.12264,147.315994
2394,486060.20816556,6938425.37020463,28.0369,0.489042,19.1835
2395,486560.20816556,6938425.37020463,-105.494003,-3.54148,-64.912598
2396,487060.20816556,6938425.37020463,-9.9744,-0.377073,132.054993
2397,487560.20816556,6938425.37020463,-67.933296,-10,346.98999
2398,488060.20816556,6938425.37020463,-18.124701,-0.143857,335.049988
2399,488560.20816556,6938425.37020463,-26.393801,-0.579674,181.574997
2400,489060.20816556,6938425.37020463,87.469398,0.226198,236.268005
2401,489560.20816556,6938425.37020463,9.62401,0.090543,183.604004
2402,490060.20816556,6938425.37020463,44.358601,0.184992,-284.265015
2403,490560.20816556,6938425.37020463,101.438004,1.88244,-40.3885
2404,491060.20816556,6938425.37020463,71.6987,3.79773,30.2609
2405,491560.20816556,6938425.37020463,-8.46502,-0.215673,115.210999
2406,492060.20816556,6938425.37020463,-86.271698,-5.38037,138.597
2407,492560.20816556,6938425.37020463,34.541801,0.527015,-193.425995
2408,493060.20816556,6938425.37020463,-63.059399,-7.81555,246.772995
2409,493560.20816556,6938425.37020463,-187.313995,-10,654.375
2410,494060.20816556,6938425.37020463,-76.5121,-10,233.738998
2411,494560.20816556,6938425.37020463,1.35127,0.074208,-19.5249
2412,495060.20816556,6938425.37020463,14.3971,0.996742,-162.697006
2413,495560.20816556,6938425.37020463,6.10624,0.044739,-154.065994
2414,496060.20816556,6938425.37020463,21.1341,0.351997,-203.311005
2415,496560.20816556,6938425.37020463,-20.745001,-1.37599,-206.285004
2416,497060.20816556,6938425.37020463,11.7961,0.27904,-195.485992
2417,497560.20816556,6938425.37020463,9.21885,0.18931,-193.156998
2418,498060.20816556,6938425.37020463,46.368099,0.898107,-182.128006
2419,498560.20816556,6938425.37020463,36.070702,0.729552,-154.052002
2420,499060.20816556,6938425.37020463,11.0843,1.67089,-133.662994
2421,499560.20816556,6938425.37020463,36.9827,-9.96762,-43.146999
2422,500060.20816556,6938425.37020463,-18.537901,10,89.558899
2423,469060.20816556,6937925.37020463,144.468994,0.550162,143.533005
2424,469560.20816556,6937925.37020463,-2.98374,-0.02222,277.55899
2425,470060.20816556,6937925.37020463,-15.3203,-0.937308,73.3871
2426,470560.20816556,6937925.37020463,11.3922,0.091335,78.4711
2427,471060.20816556,6937925.37020463,-3.60619,0.005206,13.324
2428,471560.20816556,6937925.37020463,-57.477798,-1.73577,190.216995
2429,472060.20816556,6937925.37020463,-16.201099,-0.172873,170.001999
2430,472560.20816556,6937925.37020463,-17.080799,-2.02921,212.957993
2431,473060.20816556,6937925.37020463,70.921501,0.540381,197.393997
2432,473560.20816556,6937925.37020463,-15.2489,-0.612546,382.097992
2433,474060.20816556,6937925.37020463,-86.708099,-6.32,461.690002
2434,474560.20816556,6937925.37020463,-57.204498,-1.06647,465.471008
2435,475060.20816556,6937925.37020463,-37.160801,-0.243487,454.338013
2436,475560.20816556,6937925.37020463,5.90762,0.037738,52.745899
2437,476060.20816556,6937925.37020463,2.07736,-0.076349,43.164001
2438,476560.20816556,6937925.37020463,25.597401,2.81139,20.704399
2439,477060.20816556,6937925.37020463,21.758699,0.946765,-13.1522
2440,477560.20816556,6937925.37020463,75.308296,0.166209,110.258003
2441,478060.20816556,6937925.37020463,98.111801,0.264527,-88.733002
2442,478560.20816556,6937925.37020463,35.0905,0.136622,-149.513
2443,479060.20816556,6937925.37020463,47.137699,0.094812,-144.210007
2444,479560.20816556,6937925.37020463,86.151802,0.130256,-150.639999
2445,480060.20816556,6937925.37020463,27.165501,0.063392,-106.806999
2446,480560.20816556,6937925.37020463,57.385799,0.163339,-135.654007
2447,481060.20816556,6937925.37020463,44.953499,0.154629,-126.429001
2448,481560.20816556,6937925.37020463,37.147301,0.227425,-140.988007
2449,482060.20816556,6937925.37020463,19.224501,0.195683,-119.789001
2450,482560.20816556,6937925.37020463,87.333199,0.200197,-66.240601
2451,483060.20816556,6937925.37020463,18.710699,0.371476,-39.0103
2452,483560.20816556,6937925.37020463,37.377102,0.341601,67.325203
2453,484060.20816556,6937925.37020463,12.2096,0.049629,29.375299
2454,484560.20816556,6937925.37020463,2.16028,0.030637,39.164001
2455,485060.20816556,6937925.37020463,4.34586,0.022507,211.639008
2456,485560.20816556,6937925.37020463,-0.608353,-0.329671,104.150002
2457,486060.20816556,6937925.37020463,42.5214,0.269408,-4.93654
2458,486560.20816556,6937925.37020463,-20.751101,-0.135666,-39.012199
2459,487060.20816556,6937925.37020463,-8.27364,-0.176092,148.389008
2460,487560.20816556,6937925.37020463,36.7439,0.352798,279.181
2461,488060.20816556,6937925.37020463,54.813,0.321609,282.537994
2462,488560.20816556,6937925.37020463,-59.363602,-0.388532,266.355011
2463,489060.20816556,6937925.37020463,1.71922,-0.083201,-28.952999
2464,489560.20816556,6937925.37020463,221.300995,0.161811,-142.725998
2465,490060.20816556,6937925.37020463,-100.625999,-1.06659,391.670013
2466,490560.20816556,6937925.37020463,-81.096397,-1.14881,175.020004
2467,491060.20816556,6937925.37020463,-325.851013,-4.5456,266.640991
2468,491560.20816556,6937925.37020463,-75.304398,-1.43564,247.417999
2469,492060.20816556,6937925.37020463,-93.4953,-1.45503,401.390991
2470,492560.20816556,6937925.37020463,-157.942001,-1.3756,423.444
2471,493060.20816556,6937925.37020463,-69.085197,-0.466756,391.854004
2472,493560.20816556,6937925.37020463,-60.198299,-10,604.737976
